1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageType,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YrSold,Age_House,Age_Renovation,Garage_age,TotalSF
1360,0,0,1,3,1Fam,4,3,384.0,0.0,0,6,0.0,0.0,4,0.0,1,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,2,5,1,CBlock,1,2,572.0,2.0,5,3,Detchd,1360,0,GasA,4,SLvl,1,3,Bnk,1,7134,Inside,60.0,3,0,RL,0.0,None,None,0,NAmes,50,4,5,2,3,CompShg,Gable,Normal,130000.0,WD,0,1,6,384.0,AllPub,0,1,65,65,58.0,1744.0
1425,0,407,1,3,1Fam,4,3,490.0,0.0,1,6,0.0,0.0,4,935.0,1,Norm,Norm,SBrkr,0,4,3,HdBoard,Plywood,4,2,1,CBlock,2,6,576.0,2.0,5,2,Attchd,1425,0,GasA,2,1Story,1,3,Lvl,0,10175,Inside,100.0,0,0,RL,272.0,BrkFace,None,0,NAmes,0,4,6,2,3,CompShg,Gable,Normal,180500.0,WD,0,1,7,1425.0,AllPub,0,2,56,56,56.0,2850.0
983,756,0,2,3,Twnhs,4,3,649.0,0.0,2,6,1.0,0.0,2,321.0,1,Norm,Norm,SBrkr,0,4,2,MetalSd,MetalSd,4,3,0,PConc,2,6,480.0,2.0,5,0,Attchd,1739,1,GasA,0,2Story,1,2,Lvl,0,2645,Inside,24.0,3,0,FV,456.0,BrkFace,None,0,Somerst,0,4,8,2,3,CompShg,Gable,Abnorml,172500.0,WD,0,1,7,970.0,AllPub,115,3,21,20,21.0,2709.0
860,860,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,860.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,565.0,2.0,5,2,Attchd,1720,1,GasA,0,2Story,1,2,Lvl,0,11645,Corner,89.0,0,0,RL,0.0,None,None,0,CollgCr,70,4,7,2,3,CompShg,Gable,Normal,196500.0,WD,0,1,7,860.0,AllPub,0,0,16,16,16.0,2580.0
1426,1519,0,1,3,1Fam,4,1,0.0,0.0,6,6,0.0,0.0,0,1410.0,1,Norm,Norm,SBrkr,37,4,0,VinylSd,VinylSd,4,2,1,PConc,3,6,641.0,3.0,5,0,BuiltIn,2945,1,GasA,0,2Story,1,2,HLS,0,13682,CulDSac,66.0,1,0,RL,1031.0,BrkFace,None,0,StoneBr,0,4,10,2,3,CompShg,Hip,Partial,438780.0,New,0,1,10,1410.0,AllPub,192,0,14,14,14.0,4355.0
780,0,0,1,2,1Fam,4,0,632.0,0.0,0,6,0.0,0.0,4,148.0,1,Norm,Norm,SBrkr,0,4,3,HdBoard,HdBoard,2,3,0,CBlock,1,6,352.0,1.0,5,3,Detchd,780,0,GasA,0,1Story,1,3,Bnk,0,7200,Inside,60.0,3,0,RL,0.0,None,None,0,CollgCr,0,6,5,2,3,CompShg,Gable,Normal,124900.0,WD,0,1,4,780.0,AllPub,196,2,48,48,47.0,1560.0
1158,0,0,1,3,1Fam,4,3,941.0,0.0,0,6,1.0,0.0,2,217.0,1,RRAe,Norm,SBrkr,0,4,3,VinylSd,VinylSd,4,3,0,PConc,1,6,576.0,2.0,5,3,Detchd,1158,1,GasA,0,1Story,1,2,Lvl,0,13072,Inside,63.0,3,0,RL,0.0,None,None,0,SawyerW,50,4,6,2,3,CompShg,Gable,Partial,158000.0,New,0,1,5,1158.0,AllPub,0,0,16,16,14.0,2316.0
581,530,0,1,3,1Fam,0,3,0.0,0.0,6,6,0.0,0.0,4,530.0,0,Norm,Norm,SBrkr,144,4,3,MetalSd,MetalSd,4,3,0,BrkTil,1,6,288.0,1.0,5,3,Detchd,1111,0,GasA,4,2.5Unf,1,1,Lvl,0,7200,Inside,60.0,3,0,RM,0.0,None,None,0,IDOTRR,0,6,5,0,3,CompShg,Gable,Normal,101000.0,WD,0,1,6,530.0,AllPub,0,1,100,24,85.0,1641.0
1370,0,0,1,2,TwnhsE,1,2,24.0,0.0,2,6,0.0,0.0,2,1346.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,484.0,2.0,5,2,Attchd,1370,0,GasA,0,1Story,1,2,Lvl,0,6442,Inside,44.0,0,0,RL,178.0,Stone,None,0,NridgHt,49,4,8,2,3,CompShg,Gable,Normal,202500.0,WD,0,1,6,1370.0,AllPub,120,1,14,14,14.0,2740.0
902,808,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,576.0,1,RRAn,Feedr,SBrkr,64,4,3,Stucco,Stucco,0,3,0,BrkTil,2,6,480.0,2.0,5,3,Detchd,1710,0,GasA,2,2Story,1,3,Bnk,0,10300,Inside,50.0,0,0,RM,0.0,None,None,0,OldTown,11,5,7,2,3,CompShg,Gable,Normal,140000.0,WD,0,1,9,576.0,AllPub,12,4,99,70,30.0,2286.0
1057,977,0,1,3,1Fam,4,3,739.0,0.0,2,6,1.0,0.0,2,318.0,1,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,0,3,0,PConc,2,6,645.0,2.0,5,2,Attchd,2034,1,GasA,0,2Story,1,2,Lvl,0,9375,Inside,72.58123809523809,3,0,RL,573.0,BrkFace,None,0,CollgCr,36,4,7,2,3,CompShg,Gable,Normal,219500.0,WD,0,1,8,1057.0,AllPub,576,3,23,22,22.0,3091.0
1143,1330,0,1,4,1Fam,4,0,0.0,0.0,6,6,0.0,0.0,0,1143.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,852.0,3.0,5,2,BuiltIn,2473,1,GasA,0,2Story,1,2,Lvl,0,9591,Inside,76.0,3,0,RL,344.0,BrkFace,None,0,NridgHt,151,4,8,2,3,CompShg,Gable,Normal,317000.0,WD,0,1,9,1143.0,AllPub,192,1,16,15,16.0,3616.0
2207,0,0,1,3,1Fam,4,1,912.0,0.0,2,6,1.0,0.0,2,1035.0,1,PosA,Norm,SBrkr,0,4,3,Plywood,Plywood,4,2,1,CBlock,2,2,576.0,2.0,5,2,Attchd,2207,0,GasA,4,1Story,1,3,Lvl,0,19900,Inside,120.142,3,0,RL,287.0,BrkFace,None,0,NAmes,0,4,7,2,3,CompShg,Gable,Normal,180000.0,WD,0,1,7,1947.0,AllPub,301,4,50,31,50.0,4154.0
1479,0,0,1,3,1Fam,4,0,1013.0,0.0,2,6,1.0,0.0,2,440.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,558.0,2.0,5,2,Attchd,1479,0,GasA,0,1Story,1,2,Lvl,0,10665,Inside,72.0,0,0,RL,167.0,BrkFace,None,0,CollgCr,29,4,7,2,3,CompShg,Gable,Normal,226000.0,WD,0,1,7,1453.0,AllPub,144,1,17,17,17.0,2932.0
747,0,0,1,2,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,747.0,1,Artery,Norm,SBrkr,0,2,3,MetalSd,MetalSd,4,3,0,CBlock,1,6,220.0,1.0,5,3,Attchd,747,0,GasA,4,1Story,1,3,Lvl,0,4608,Corner,47.0,3,0,RM,0.0,None,None,0,OldTown,0,5,4,2,3,CompShg,Gable,Normal,80000.0,WD,0,1,4,747.0,AllPub,0,4,75,70,75.0,1494.0
1304,983,0,1,3,1Fam,4,3,603.0,0.0,1,6,0.0,0.0,4,701.0,1,Norm,Norm,SBrkr,114,4,2,BrkFace,AsbShng,4,5,1,CBlock,2,6,667.0,2.0,5,0,Attchd,2287,0,GasW,4,1.5Fin,1,3,Lvl,0,15593,Corner,81.0,3,0,RL,0.0,None,None,0,ClearCr,21,3,7,2,3,CompShg,Gable,Normal,225000.0,WD,0,1,7,1304.0,AllPub,0,0,67,67,67.0,3591.0
2223,0,0,1,3,1Fam,4,1,1880.0,0.0,0,6,1.0,0.0,2,343.0,1,Norm,Norm,SBrkr,0,2,3,Plywood,Plywood,4,2,2,CBlock,2,6,516.0,2.0,5,0,Attchd,2223,0,GasA,0,1Story,1,3,Lvl,0,13651,Inside,95.0,0,0,RL,1115.0,BrkFace,None,0,NAmes,0,5,7,2,3,CompShg,Gable,Normal,244000.0,WD,0,1,8,2223.0,AllPub,300,1,47,47,47.0,4446.0
845,0,0,1,2,1Fam,4,3,565.0,0.0,0,6,1.0,0.0,4,280.0,1,Norm,Norm,SBrkr,0,4,3,HdBoard,Plywood,4,3,0,CBlock,1,6,360.0,2.0,5,3,Detchd,845,0,GasA,4,1Story,1,3,Lvl,0,7599,Corner,69.0,3,0,RL,0.0,None,None,0,Mitchel,0,5,4,2,3,CompShg,Gable,Normal,129500.0,WD,0,1,4,845.0,AllPub,0,1,38,14,33.0,1690.0
885,833,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,832.0,1,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,4,5,1,PConc,2,6,427.0,2.0,5,0,Attchd,1718,1,GasA,2,2Story,1,3,Lvl,0,10141,Corner,74.0,0,0,RL,40.0,BrkFace,None,0,Gilbert,94,4,7,2,3,CompShg,Gable,Normal,185000.0,WD,291,1,7,832.0,AllPub,0,3,22,22,22.0,2550.0
1086,0,0,1,3,1Fam,4,3,320.0,362.0,0,1,1.0,0.0,4,404.0,1,Norm,Norm,SBrkr,0,4,3,Wd Sdng,Wd Sdng,1,3,0,CBlock,1,6,490.0,2.0,5,3,Attchd,1086,0,GasA,2,1Story,1,3,Lvl,0,10200,Inside,85.0,3,0,RL,104.0,BrkFace,None,0,NAmes,0,6,5,2,3,CompShg,Gable,Normal,144900.0,WD,0,1,6,1086.0,AllPub,0,4,66,17,31.0,2172.0
840,765,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,1,840.0,0,Norm,Norm,SBrkr,202,2,2,VinylSd,VinylSd,4,3,0,CBlock,2,6,379.0,1.0,5,3,Detchd,1605,0,GasA,2,2Story,2,3,Lvl,0,5790,Corner,60.0,3,0,RM,0.0,None,None,0,OldTown,0,5,3,2,3,CompShg,Gambrel,Normal,107400.0,WD,0,1,8,840.0,AllPub,0,4,105,70,105.0,2445.0
526,462,0,1,2,Twnhs,4,1,462.0,0.0,2,6,1.0,0.0,2,0.0,1,Norm,Norm,SBrkr,0,4,3,CemntBd,CmentBd,1,3,0,CBlock,1,6,297.0,1.0,5,3,BuiltIn,988,0,GasA,4,SLvl,1,3,Lvl,0,1596,Inside,21.0,3,0,RM,0.0,None,None,0,MeadowV,101,4,4,2,3,CompShg,Gable,Normal,91000.0,WD,0,1,5,462.0,AllPub,120,3,47,47,47.0,1450.0
952,0,0,1,2,1Fam,4,3,228.0,0.0,0,6,0.0,0.0,4,724.0,1,Norm,Norm,FuseA,0,4,3,VinylSd,VinylSd,4,3,0,CBlock,1,6,283.0,1.0,5,3,Detchd,952,0,GasA,0,1Story,1,3,Lvl,0,8475,Inside,79.59933333333333,0,0,RL,0.0,None,None,0,NAmes,0,6,4,2,3,CompShg,Gable,Normal,135750.0,WD,0,1,4,952.0,AllPub,0,2,64,64,64.0,1904.0
1072,213,0,1,2,1Fam,4,3,336.0,41.0,1,2,1.0,0.0,4,295.0,1,Norm,Norm,SBrkr,0,4,3,Wd Sdng,Wd Sdng,2,3,0,CBlock,1,2,240.0,1.0,5,3,Detchd,1285,0,GasA,4,1.5Fin,1,3,Lvl,0,8635,Inside,50.0,3,0,RM,0.0,None,None,0,BrkSide,0,4,5,2,3,CompShg,Gable,Normal,127000.0,WD,0,1,6,672.0,AllPub,0,2,72,19,72.0,1957.0
1768,0,0,1,4,Duplex,4,3,0.0,0.0,6,6,0.0,0.0,4,1768.0,0,Norm,Norm,SBrkr,0,4,3,HdBoard,HdBoard,4,3,0,CBlock,2,6,0.0,0.0,3,1,None,1768,0,GasA,4,1Story,2,3,Lvl,0,10778,Inside,72.0,3,0,RL,0.0,None,None,0,Sawyer,0,4,4,2,3,CompShg,Hip,Normal,136500.0,WD,0,1,8,1768.0,AllPub,0,4,52,52,52.0,3536.0
682,548,0,0,2,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,440.0,1,Norm,Norm,SBrkr,128,4,3,Wd Sdng,Wd Sdng,2,3,0,PConc,1,6,440.0,2.0,5,3,Detchd,1230,1,GasA,2,2Story,1,3,Lvl,0,10440,Corner,60.0,3,0,RM,0.0,None,None,0,OldTown,0,5,5,2,3,CompShg,Gable,Normal,110000.0,WD,0,1,5,440.0,AllPub,74,3,110,39,54.0,1670.0
1182,960,0,1,4,1Fam,4,3,448.0,0.0,5,6,0.0,0.0,2,448.0,1,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,4,2,1,CBlock,2,6,509.0,1.0,5,0,Attchd,2142,1,GasA,4,2Story,1,2,Lvl,0,13000,Corner,100.0,3,0,RL,576.0,BrkFace,None,0,NAmes,72,5,6,2,3,CompShg,Gable,Normal,193500.0,WD,252,1,8,896.0,AllPub,0,3,52,52,52.0,3038.0
1337,0,0,1,2,TwnhsE,1,3,1201.0,0.0,2,6,1.0,0.0,0,36.0,1,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,4,3,0,PConc,2,6,405.0,2.0,5,0,Attchd,1337,0,GasA,0,1Story,1,3,Lvl,0,4500,FR2,32.0,3,0,RM,443.0,BrkFace,None,0,Mitchel,199,4,6,2,3,CompShg,Hip,Normal,153500.0,WD,0,1,5,1237.0,AllPub,0,0,22,22,22.0,2574.0
1563,0,0,1,3,1Fam,4,3,33.0,0.0,2,6,0.0,0.0,2,1530.0,1,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,4,2,1,PConc,2,6,758.0,3.0,5,2,Attchd,1563,0,GasA,0,1Story,1,2,Lvl,0,10206,Inside,78.0,3,0,RL,468.0,Stone,None,0,Somerst,99,4,8,2,3,CompShg,Gable,Normal,245000.0,WD,0,1,6,1563.0,AllPub,144,2,13,13,13.0,3126.0
1065,0,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,1065.0,1,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,4,3,0,CBlock,1,6,461.0,2.0,5,3,Detchd,1065,1,GasA,2,1Story,1,3,Lvl,0,8892,Inside,80.0,0,0,RL,66.0,BrkCmn,None,0,NAmes,0,4,5,2,3,CompShg,Gable,Normal,126500.0,COD,0,1,6,1065.0,AllPub,74,1,60,60,46.0,2130.0
804,670,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,384.0,1,Norm,Norm,SBrkr,0,4,3,HdBoard,HdBoard,4,5,1,PConc,2,6,400.0,2.0,5,0,BuiltIn,1474,1,GasA,2,SLvl,1,3,Lvl,0,8530,Inside,69.162,0,0,RL,22.0,BrkFace,Shed,700,Gilbert,72,4,7,2,3,CompShg,Gable,Normal,168500.0,WD,0,1,7,384.0,AllPub,120,3,25,24,25.0,1858.0
1301,1116,0,1,4,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,1288.0,1,Norm,Norm,SBrkr,0,4,2,HdBoard,HdBoard,4,5,1,CBlock,2,6,462.0,2.0,5,3,Attchd,2417,1,GasA,0,2Story,1,2,Lvl,0,16059,Corner,121.0,3,0,RL,284.0,BrkFace,None,0,NoRidge,82,4,8,2,3,CompShg,Hip,Normal,260000.0,WD,0,1,9,1288.0,AllPub,127,0,29,28,29.0,3705.0
684,876,0,1,3,1Fam,4,0,0.0,0.0,6,6,0.0,0.0,2,684.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,400.0,2.0,5,0,BuiltIn,1560,1,GasA,0,2Story,1,2,Lvl,0,11911,Inside,122.0,1,0,RL,0.0,None,None,0,Gilbert,38,4,6,2,3,CompShg,Gable,Normal,174000.0,WD,0,1,6,684.0,AllPub,100,3,15,15,15.0,2244.0
612,612,0,2,2,TwnhsE,4,0,0.0,0.0,6,6,0.0,0.0,2,612.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,528.0,2.0,5,2,Detchd,1224,1,GasA,0,2Story,1,2,Lvl,0,3951,Corner,40.0,3,0,FV,76.0,Stone,None,0,Somerst,234,4,6,2,3,CompShg,Gable,Partial,164500.0,New,0,1,4,612.0,AllPub,0,3,11,11,11.0,1836.0
1013,0,0,1,2,1Fam,0,3,0.0,0.0,6,6,0.0,0.0,4,1013.0,0,Feedr,Feedr,SBrkr,156,1,1,Plywood,Plywood,2,3,0,CBlock,1,6,0.0,0.0,3,1,None,1526,0,GasA,4,1.5Fin,1,1,Lvl,0,8470,Corner,105.0,0,513,C (all),0.0,None,None,0,IDOTRR,0,1,3,0,3,CompShg,Hip,Abnorml,85000.0,ConLD,0,1,6,1013.0,AllPub,0,3,105,38,105.0,2026.0
990,0,0,1,3,1Fam,4,3,588.0,0.0,2,6,1.0,0.0,2,402.0,1,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,4,3,0,PConc,1,6,0.0,0.0,3,1,None,990,0,GasA,0,1Story,1,3,Lvl,0,8070,Inside,60.0,3,0,RL,0.0,None,None,0,CollgCr,0,4,4,2,3,CompShg,Gable,Normal,123600.0,WD,0,1,5,990.0,AllPub,0,1,26,25,26.0,1980.0
1040,0,0,1,2,1Fam,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,Norm,Norm,FuseA,0,4,3,BrkFace,Wd Sdng,4,3,0,Slab,1,6,420.0,2.0,5,3,Detchd,1040,0,GasA,4,1Story,1,3,Lvl,0,7200,Inside,60.0,3,0,RL,0.0,None,None,0,NAmes,29,4,4,2,3,CompShg,Gable,Normal,109900.0,WD,0,1,4,0.0,AllPub,0,0,70,70,70.0,1040.0
1235,0,0,1,2,1Fam,4,3,600.0,0.0,5,6,0.0,0.0,4,635.0,1,Norm,Norm,SBrkr,0,4,3,HdBoard,HdBoard,1,3,0,CBlock,1,6,480.0,2.0,5,3,Attchd,1235,0,GasA,4,1Story,1,3,Lvl,0,8500,Inside,85.0,3,0,RL,203.0,BrkCmn,None,0,NAmes,0,2,5,2,3,CompShg,Hip,Abnorml,98600.0,WD,0,1,6,1235.0,AllPub,0,0,59,59,59.0,2470.0
964,0,0,0,2,1Fam,4,3,713.0,0.0,0,6,1.0,0.0,2,163.0,1,Norm,Norm,SBrkr,44,2,3,Wd Sdng,Wd Sdng,4,3,0,BrkTil,1,6,432.0,2.0,5,3,Detchd,964,0,GasA,0,1Story,1,3,HLS,0,13360,Inside,80.0,0,0,RL,0.0,None,None,0,Crawfor,0,6,5,2,3,CompShg,Gable,Normal,163500.0,WD,0,1,5,876.0,AllPub,0,3,99,14,99.0,1840.0
1260,1031,0,1,4,2fmCon,0,2,1046.0,0.0,5,6,0.0,1.0,4,168.0,0,Norm,Norm,SBrkr,0,4,3,MetalSd,MetalSd,4,2,1,BrkTil,2,6,506.0,2.0,5,3,Detchd,2291,0,GasW,0,2.5Unf,2,3,Lvl,0,7200,Corner,60.0,3,0,C (all),0.0,None,None,0,OldTown,0,5,6,2,3,CompShg,Hip,Normal,133900.0,WD,99,1,9,1214.0,AllPub,0,1,110,22,120.0,3505.0
905,881,0,1,3,1Fam,4,3,648.0,0.0,2,6,1.0,0.0,2,176.0,1,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,4,3,0,PConc,2,6,684.0,2.0,5,2,Attchd,1786,1,GasA,0,2Story,1,2,Lvl,0,9337,Inside,69.0,0,0,RL,0.0,None,None,0,CollgCr,162,4,6,2,3,CompShg,Gable,Normal,204750.0,WD,0,1,7,824.0,AllPub,0,1,23,23,23.0,2610.0
680,790,0,1,3,1Fam,1,3,310.0,0.0,0,6,0.0,0.0,2,370.0,1,Norm,Norm,SBrkr,0,2,0,VinylSd,VinylSd,4,5,1,PConc,2,6,420.0,2.0,5,0,BuiltIn,1470,1,GasA,2,2Story,1,3,Lvl,0,9765,Corner,75.034,1,0,RL,68.0,BrkFace,Shed,480,Gilbert,63,7,6,2,3,CompShg,Gable,Normal,185000.0,WD,0,1,6,680.0,AllPub,232,3,27,27,27.0,2150.0
1588,0,0,1,3,1Fam,4,0,1162.0,0.0,0,6,0.0,0.0,2,426.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,472.0,2.0,5,2,Attchd,1588,0,GasA,0,1Story,1,2,Lvl,0,10264,Inside,78.0,0,0,RL,183.0,BrkFace,None,0,CollgCr,29,4,7,2,3,CompShg,Gable,Normal,214000.0,WD,0,1,6,1588.0,AllPub,158,0,21,21,21.0,3176.0
960,0,0,1,3,1Fam,4,3,520.0,0.0,5,6,1.0,0.0,4,440.0,1,Norm,Norm,FuseF,0,4,3,HdBoard,HdBoard,4,3,0,CBlock,1,6,432.0,1.0,5,0,Attchd,960,0,GasA,4,1Story,1,3,HLS,0,10921,Inside,73.0,3,0,RL,48.0,BrkFace,None,0,Edwards,0,4,4,1,3,CompShg,Hip,Normal,94750.0,WD,0,1,6,960.0,AllPub,120,1,55,55,55.0,1920.0
835,0,0,1,2,1Fam,4,3,108.0,0.0,0,6,0.0,0.0,4,350.0,0,Norm,Norm,SBrkr,77,4,3,Wd Sdng,Wd Sdng,4,3,0,BrkTil,1,6,366.0,1.0,5,3,Basment,835,0,GasA,1,1Story,1,3,Lvl,0,10625,Corner,85.0,3,0,RL,0.0,None,Shed,400,Edwards,0,4,5,2,3,CompShg,Gable,Abnorml,83000.0,COD,0,1,5,458.0,AllPub,0,4,100,70,100.0,1293.0
1225,0,0,1,3,1Fam,4,3,569.0,0.0,0,6,1.0,0.0,4,381.0,1,Norm,Norm,SBrkr,0,4,3,Plywood,Plywood,4,3,0,CBlock,1,6,0.0,0.0,3,1,None,1225,1,GasA,1,1Story,1,3,Lvl,0,9320,Inside,77.0,0,0,RL,0.0,None,Shed,400,NAmes,0,4,4,2,3,CompShg,Gable,Normal,128950.0,WD,0,1,6,950.0,AllPub,352,4,61,61,61.0,2175.0
1610,0,0,1,3,1Fam,4,2,1200.0,0.0,0,6,1.0,0.0,4,410.0,1,Norm,Norm,SBrkr,0,4,3,Plywood,Plywood,4,5,2,PConc,2,6,480.0,2.0,5,2,Attchd,1610,0,GasA,2,1Story,1,2,Lvl,0,10603,Inside,79.15,0,0,RL,28.0,BrkFace,None,0,NWAmes,68,6,6,2,3,CompShg,Gable,Normal,205000.0,WD,0,1,6,1610.0,AllPub,168,4,43,19,43.0,3220.0
977,755,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,741.0,1,Norm,Norm,SBrkr,0,4,2,HdBoard,HdBoard,4,5,1,CBlock,2,6,476.0,2.0,5,0,Attchd,1732,1,GasA,4,2Story,1,2,Lvl,0,9206,Inside,77.0,3,0,RL,336.0,BrkFace,None,0,SawyerW,46,4,6,2,3,CompShg,Gable,Normal,178000.0,WD,0,1,7,741.0,AllPub,192,4,35,35,35.0,2473.0
1535,0,0,1,4,Duplex,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,Norm,Norm,SBrkr,0,1,3,HdBoard,HdBoard,4,3,0,Slab,2,6,410.0,2.0,5,3,Attchd,1535,0,GasA,4,1Story,2,3,Bnk,0,7018,Inside,64.0,3,0,RL,0.0,None,None,0,SawyerW,0,4,5,2,3,CompShg,Gable,Alloca,118964.0,WD,0,1,8,0.0,AllPub,0,3,41,41,41.0,1535.0
1226,0,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,1226.0,1,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,4,3,0,PConc,2,6,740.0,3.0,5,2,Attchd,1226,0,GasA,0,1Story,1,2,Lvl,0,10402,Corner,94.0,0,0,RL,0.0,None,None,0,CollgCr,36,4,7,2,3,CompShg,Gable,Normal,198900.0,WD,0,1,6,1226.0,AllPub,0,4,11,11,11.0,2452.0
1226,592,0,1,4,1Fam,4,3,224.0,0.0,3,6,0.0,0.0,4,816.0,1,Norm,Norm,FuseF,0,1,3,Stucco,Stucco,4,5,2,PConc,1,6,240.0,1.0,5,3,Detchd,1818,1,GasA,0,1.5Fin,1,3,Lvl,0,7758,Corner,71.372,3,0,RM,600.0,BrkFace,None,0,IDOTRR,0,3,7,2,3,CompShg,Gable,Normal,169500.0,WD,184,1,7,1040.0,AllPub,0,1,89,70,69.0,2858.0
1053,939,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,0,1053.0,1,Norm,Norm,SBrkr,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,648.0,2.0,5,2,Attchd,1992,1,GasA,0,2Story,1,2,Lvl,0,9375,Inside,75.0,3,0,FV,768.0,BrkFace,None,0,Somerst,45,4,8,2,3,CompShg,Hip,Normal,250000.0,WD,0,1,9,1053.0,AllPub,140,2,17,16,17.0,3045.0
1047,0,0,0,2,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,1,641.0,1,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,4,3,0,BrkTil,1,6,273.0,1.0,1,3,Detchd,1047,0,GasA,2,1Story,1,3,Lvl,0,10800,Inside,60.0,3,0,RM,0.0,None,Shed,450,OldTown,0,6,4,0,3,CompShg,Mansard,Normal,100000.0,WD,0,1,6,641.0,AllPub,0,1,135,25,66.0,1688.0
789,0,0,1,2,1Fam,4,3,104.0,169.0,0,1,0.0,0.0,4,516.0,1,Norm,Norm,SBrkr,0,4,3,VinylSd,VinylSd,4,3,0,CBlock,1,6,250.0,1.0,5,3,Detchd,789,0,GasA,0,1Story,1,3,Lvl,0,6000,Inside,50.0,3,0,RM,0.0,None,None,0,OldTown,0,4,5,2,3,CompShg,Gable,Partial,115000.0,WD,0,1,5,789.0,AllPub,0,2,72,70,72.0,1578.0
997,520,0,1,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,793.0,0,Artery,Norm,FuseF,144,4,3,CemntBd,CmentBd,4,3,0,CBlock,2,6,0.0,0.0,3,1,None,1517,0,GasW,4,1.5Fin,1,1,Lvl,0,8500,Corner,85.0,3,0,RM,0.0,None,None,0,IDOTRR,0,6,5,0,3,CompShg,Gable,Normal,115000.0,WD,0,1,7,793.0,AllPub,0,1,101,15,101.0,2310.0
1844,0,0,1,3,1Fam,4,3,705.0,0.0,1,6,0.0,0.0,2,1139.0,1,Norm,Norm,SBrkr,0,4,3,Plywood,Plywood,2,5,1,CBlock,2,6,546.0,2.0,5,2,Attchd,1844,0,GasA,0,1Story,1,3,Lvl,0,11751,Inside,105.0,0,0,RL,480.0,BrkFace,None,0,NWAmes,122,5,6,2,3,CompShg,Hip,Normal,190000.0,COD,0,1,7,1844.0,AllPub,0,4,43,43,43.0,3688.0
